ANO;MÊS;DIA;HORA;qtdDiasUteis;TotalLIGs;MédiaLIGs;TotalAtds;MédiaAtds;Ligs/Atds
2022;8;24;09:00;21;59;2.81;12;0.57;4
2022;8;24;10:00;21;47;2.24;12;0.57;3
2022;8;24;11:00;21;43;2.05;12;0.57;3
2022;8;24;12:00;21;47;2.24;12;0.57;3
2022;8;24;13:00;21;33;1.57;11;0.52;3
2022;8;24;14:00;21;30;1.43;9;0.43;3
2022;8;24;15:00;21;26;1.24;5;0.24;5
2022;8;24;16:00;21;21;1.00;5;0.24;4
2022;8;24;17:00;21;15;0.71;5;0.24;3
2022;8;24;18:00;21;4;0.19;5;0.24;0
2022;8;25;07:00;21;18;0.86;6;0.29;3
2022;8;25;08:00;21;51;2.43;8;0.38;6
2022;8;25;09:00;21;56;2.67;12;0.57;4
2022;8;25;10:00;21;52;2.48;12;0.57;4
2022;8;25;11:00;21;54;2.57;12;0.57;4
2022;8;25;12:00;21;49;2.33;12;0.57;4
2022;8;25;13:00;21;44;2.10;11;0.52;4
2022;8;25;14:00;21;36;1.71;9;0.43;4
2022;8;25;15:00;21;36;1.71;5;0.24;7
2022;8;25;16:00;21;19;0.90;5;0.24;3
2022;8;25;17:00;21;9;0.43;5;0.24;1
2022;8;25;18:00;21;5;0.24;5;0.24;1
2022;8;26;07:00;21;40;1.90;6;0.29;6
2022;8;26;08:00;21;86;4.10;8;0.38;10
2022;8;26;09:00;21;93;4.43;12;0.57;7
2022;8;26;10:00;21;108;5.14;12;0.57;9
2022;8;26;11:00;21;78;3.71;12;0.57;6
2022;8;26;12:00;21;43;2.05;12;0.57;3
2022;8;26;13:00;21;31;1.48;11;0.52;2
2022;8;26;14:00;21;35;1.67;9;0.43;3
2022;8;26;15:00;21;27;1.29;5;0.24;5
2022;8;26;16:00;21;20;0.95;5;0.24;4
2022;8;26;17:00;21;13;0.62;5;0.24;2
2022;8;26;18:00;21;2;0.10;5;0.24;0
2022;8;27;08:00;21;2;0.10;2;0.10;1
2022;8;27;09:00;21;3;0.14;2;0.10;1
2022;8;27;10:00;21;3;0.14;2;0.10;1
2022;8;27;11:00;21;3;0.14;3;0.14;1
2022;8;27;12:00;21;2;0.10;3;0.14;0
2022;8;27;13:00;21;4;0.19;2;0.10;2
2022;8;27;14:00;21;2;0.10;2;0.10;1
2022;8;29;07:00;21;44;2.10;5;0.24;8
2022;8;29;08:00;21;110;5.24;7;0.33;15
2022;8;29;09:00;21;107;5.10;11;0.52;9
2022;8;29;10:00;21;126;6.00;11;0.52;11
2022;8;29;11:00;21;125;5.95;11;0.52;11
2022;8;29;12:00;21;75;3.57;11;0.52;6
2022;8;29;13:00;21;78;3.71;11;0.52;7
2022;8;29;14:00;21;93;4.43;9;0.43;10
2022;8;29;15:00;21;67;3.19;5;0.24;13
2022;8;29;16:00;21;71;3.38;5;0.24;14
2022;8;29;17:00;21;36;1.71;5;0.24;7
2022;8;29;18:00;21;22;1.05;5;0.24;4
2022;8;29;19:00;21;1;0.05;5;0.24;0
2022;8;30;07:00;21;90;4.29;7;0.33;12
2022;8;30;08:00;21;112;5.33;10;0.48;11
2022;8;30;09:00;21;122;5.81;13;0.62;9
2022;8;30;10:00;21;117;5.57;13;0.62;9
2022;8;30;11:00;21;93;4.43;13;0.62;7
2022;8;30;12:00;21;110;5.24;12;0.57;9
2022;8;30;13:00;21;119;5.67;9;0.43;13
2022;8;30;14:00;21;79;3.76;8;0.38;9
2022;8;30;15:00;21;78;3.71;5;0.24;15
2022;8;30;16:00;21;73;3.48;5;0.24;14
2022;8;30;17:00;21;34;1.62;5;0.24;6
2022;8;30;18:00;21;15;0.71;5;0.24;3
2022;8;30;19:00;21;1;0.05;5;0.24;0
2022;8;31;07:00;21;53;2.52;6;0.29;8
2022;8;31;08:00;21;85;4.05;8;0.38;10
2022;8;31;09:00;21;105;5.00;12;0.57;8
2022;8;31;10:00;21;92;4.38;13;0.62;7
2022;8;31;11:00;21;104;4.95;13;0.62;8
2022;8;31;12:00;21;83;3.95;13;0.62;6
2022;8;31;13:00;21;57;2.71;11;0.52;5
2022;8;31;14:00;21;64;3.05;9;0.43;7
2022;8;31;15:00;21;38;1.81;5;0.24;7
2022;8;31;16:00;21;51;2.43;4;0.19;12
2022;8;31;17:00;21;28;1.33;4;0.19;7
2022;8;31;18:00;21;8;0.38;4;0.19;2
2022;9;1;07:00;20;47;2.35;6;0.30;7
2022;9;1;08:00;20;90;4.50;8;0.40;11
2022;9;1;09:00;20;121;6.05;12;0.60;10
2022;9;1;10:00;20;107;5.35;12;0.60;8
2022;9;1;11:00;20;87;4.35;12;0.60;7
2022;9;1;12:00;20;70;3.50;12;0.60;5
2022;9;1;13:00;20;55;2.75;11;0.55;5
2022;9;1;14:00;20;90;4.50;9;0.45;10
2022;9;1;15:00;20;68;3.40;5;0.25;13
2022;9;1;16:00;20;50;2.50;5;0.25;10
2022;9;1;17:00;20;26;1.30;5;0.25;5
2022;9;1;18:00;20;13;0.65;5;0.25;2
2022;9;1;19:00;20;1;0.05;5;0.25;0
2022;9;2;07:00;20;41;2.05;7;0.35;5
2022;9;2;08:00;20;84;4.20;8;0.40;10
2022;9;2;09:00;20;79;3.95;12;0.60;6
2022;9;2;10:00;20;107;5.35;12;0.60;8
2022;9;2;11:00;20;82;4.10;12;0.60;6
2022;9;2;12:00;20;55;2.75;12;0.60;4
2022;9;2;13:00;20;40;2.00;10;0.50;4
2022;9;2;14:00;20;49;2.45;9;0.45;5
2022;9;2;15:00;20;42;2.10;5;0.25;8
2022;9;2;16:00;20;33;1.65;5;0.25;6
2022;9;2;17:00;20;27;1.35;5;0.25;5
2022;9;2;18:00;20;16;0.80;5;0.25;3
2022;9;3;09:00;20;3;0.15;1;0.05;3
2022;9;3;10:00;20;1;0.05;1;0.05;1
2022;9;3;11:00;20;1;0.05;2;0.10;0
2022;9;3;14:00;20;1;0.05;2;0.10;0
2022;9;3;16:00;20;4;0.20;2;0.10;2
2022;9;3;17:00;20;1;0.05;1;0.05;1
2022;9;3;18:00;20;2;0.10;1;0.05;2
2022;9;4;09:00;20;1;0.05;1;0.05;1
2022;9;4;14:00;20;3;0.15;2;0.10;1
2022;9;4;19:00;20;1;0.05;1;0.05;1
2022;9;5;07:00;20;34;1.70;7;0.35;4
2022;9;5;08:00;20;77;3.85;8;0.40;9
2022;9;5;09:00;20;88;4.40;10;0.50;8
2022;9;5;10:00;20;93;4.65;11;0.55;8
2022;9;5;11:00;20;96;4.80;11;0.55;8
2022;9;5;12:00;20;71;3.55;10;0.50;7
2022;9;5;13:00;20;61;3.05;10;0.50;6
2022;9;5;14:00;20;44;2.20;9;0.45;4
2022;9;5;15:00;20;47;2.35;5;0.25;9
2022;9;5;16:00;20;41;2.05;5;0.25;8
2022;9;5;17:00;20;32;1.60;5;0.25;6
2022;9;5;18:00;20;12;0.60;5;0.25;2
2022;9;6;07:00;20;55;2.75;6;0.30;9
2022;9;6;08:00;20;82;4.10;7;0.35;11
2022;9;6;09:00;20;105;5.25;12;0.60;8
2022;9;6;10:00;20;113;5.65;12;0.60;9
2022;9;6;11:00;20;114;5.70;12;0.60;9
2022;9;6;12:00;20;61;3.05;12;0.60;5
2022;9;6;13:00;20;43;2.15;11;0.55;3
2022;9;6;14:00;20;71;3.55;9;0.45;7
2022;9;6;15:00;20;66;3.30;5;0.25;13
2022;9;6;16:00;20;45;2.25;5;0.25;9
2022;9;6;17:00;20;23;1.15;5;0.25;4
2022;9;6;18:00;20;7;0.35;5;0.25;1
2022;9;6;19:00;20;1;0.05;5;0.25;0
2022;9;7;08:00;20;1;0.05;1;0.05;1
2022;9;7;09:00;20;5;0.25;2;0.10;2
2022;9;7;10:00;20;5;0.25;2;0.10;2
2022;9;7;11:00;20;3;0.15;2;0.10;1
2022;9;7;12:00;20;1;0.05;3;0.15;0
2022;9;7;13:00;20;1;0.05;2;0.10;0
2022;9;7;15:00;20;3;0.15;2;0.10;1
2022;9;7;16:00;20;1;0.05;1;0.05;1
2022;9;7;17:00;20;1;0.05;1;0.05;1
2022;9;8;07:00;20;71;3.55;7;0.35;10
2022;9;8;08:00;20;118;5.90;8;0.40;14
2022;9;8;09:00;20;126;6.30;11;0.55;11
2022;9;8;10:00;20;98;4.90;12;0.60;8
2022;9;8;11:00;20;139;6.95;12;0.60;11
2022;9;8;12:00;20;108;5.40;12;0.60;9
2022;9;8;13:00;20;112;5.60;9;0.45;12
2022;9;8;14:00;20;130;6.50;8;0.40;16
2022;9;8;15:00;20;97;4.85;4;0.20;24
2022;9;8;16:00;20;68;3.40;4;0.20;17
2022;9;8;17:00;20;42;2.10;4;0.20;10
2022;9;8;18:00;20;17;0.85;4;0.20;4
2022;9;8;19:00;20;1;0.05;4;0.20;0
2022;9;9;07:00;20;77;3.85;8;0.40;9
2022;9;9;08:00;20;90;4.50;9;0.45;10
2022;9;9;09:00;20;109;5.45;13;0.65;8
2022;9;9;10:00;20;131;6.55;13;0.65;10
2022;9;9;11:00;20;124;6.20;13;0.65;9
2022;9;9;12:00;20;82;4.10;13;0.65;6
2022;9;9;13:00;20;66;3.30;11;0.55;6
2022;9;9;14:00;20;67;3.35;9;0.45;7
2022;9;9;15:00;20;60;3.00;5;0.25;12
2022;9;9;16:00;20;35;1.75;5;0.25;7
2022;9;9;17:00;20;17;0.85;5;0.25;3
2022;9;9;18:00;20;6;0.30;5;0.25;1
2022;9;10;08:00;20;1;0.05;1;0.05;1
2022;9;10;09:00;20;3;0.15;1;0.05;3
2022;9;10;10:00;20;4;0.20;1;0.05;4
2022;9;10;14:00;20;1;0.05;2;0.10;0
2022;9;10;16:00;20;1;0.05;1;0.05;1
2022;9;11;09:00;20;2;0.10;1;0.05;2
2022;9;11;10:00;20;4;0.20;1;0.05;4
2022;9;11;12:00;20;1;0.05;2;0.10;0
2022;9;11;16:00;20;1;0.05;1;0.05;1
2022;9;12;07:00;20;94;4.70;7;0.35;13
2022;9;12;08:00;20;103;5.15;9;0.45;11
2022;9;12;09:00;20;132;6.60;13;0.65;10
2022;9;12;10:00;20;132;6.60;13;0.65;10
2022;9;12;11:00;20;143;7.15;13;0.65;11
2022;9;12;12:00;20;113;5.65;13;0.65;8
2022;9;12;13:00;20;109;5.45;10;0.50;10
2022;9;12;14:00;20;88;4.40;9;0.45;9
2022;9;12;15:00;20;66;3.30;5;0.25;13
2022;9;12;16:00;20;63;3.15;5;0.25;12
2022;9;12;17:00;20;32;1.60;5;0.25;6
2022;9;12;18:00;20;29;1.45;5;0.25;5
2022;9;13;07:00;20;65;3.25;6;0.30;10
2022;9;13;08:00;20;106;5.30;9;0.45;11
2022;9;13;09:00;20;117;5.85;12;0.60;9
2022;9;13;10:00;20;106;5.30;13;0.65;8
2022;9;13;11:00;20;95;4.75;13;0.65;7
2022;9;13;12:00;20;67;3.35;13;0.65;5
2022;9;13;13:00;20;82;4.10;12;0.60;6
2022;9;13;14:00;20;69;3.45;10;0.50;6
2022;9;13;15:00;20;49;2.45;5;0.25;9
2022;9;13;16:00;20;47;2.35;5;0.25;9
2022;9;13;17:00;20;29;1.45;5;0.25;5
2022;9;13;18:00;20;23;1.15;5;0.25;4
2022;9;14;07:00;20;51;2.55;6;0.30;8
2022;9;14;08:00;20;71;3.55;9;0.45;7
2022;9;14;09:00;20;99;4.95;13;0.65;7
2022;9;14;10:00;20;108;5.40;13;0.65;8
2022;9;14;11:00;20;81;4.05;13;0.65;6
2022;9;14;12:00;20;79;3.95;13;0.65;6
2022;9;14;13:00;20;69;3.45;12;0.60;5
2022;9;14;14:00;20;56;2.80;10;0.50;5
2022;9;14;15:00;20;40;2.00;5;0.25;8
2022;9;14;16:00;20;34;1.70;5;0.25;6
2022;9;14;17:00;20;21;1.05;5;0.25;4
2022;9;14;18:00;20;30;1.50;5;0.25;6
2022;9;15;07:00;20;49;2.45;6;0.30;8
2022;9;15;08:00;20;85;4.25;9;0.45;9
2022;9;15;09:00;20;92;4.60;12;0.60;7
2022;9;15;10:00;20;63;3.15;13;0.65;4
2022;9;15;11:00;20;83;4.15;13;0.65;6
2022;9;15;12:00;20;54;2.70;13;0.65;4
2022;9;15;13:00;20;46;2.30;12;0.60;3
2022;9;15;14:00;20;60;3.00;10;0.50;6
2022;9;15;15:00;20;48;2.40;4;0.20;12
2022;9;15;16:00;20;39;1.95;4;0.20;9
2022;9;15;17:00;20;19;0.95;4;0.20;4
2022;9;15;18:00;20;19;0.95;4;0.20;4
2022;9;16;07:00;20;27;1.35;6;0.30;4
2022;9;16;08:00;20;54;2.70;8;0.40;6
2022;9;16;09:00;20;59;2.95;13;0.65;4
2022;9;16;10:00;20;75;3.75;13;0.65;5
2022;9;16;11:00;20;62;3.10;13;0.65;4
2022;9;16;12:00;20;39;1.95;13;0.65;3
2022;9;16;13:00;20;30;1.50;11;0.55;2
2022;9;16;14:00;20;26;1.30;9;0.45;2
2022;9;16;15:00;20;23;1.15;4;0.20;5
2022;9;16;16:00;20;23;1.15;4;0.20;5
2022;9;16;17:00;20;21;1.05;4;0.20;5
2022;9;16;18:00;20;4;0.20;4;0.20;1
2022;9;17;09:00;20;1;0.05;1;0.05;1
2022;9;17;13:00;20;1;0.05;2;0.10;0
2022;9;17;16:00;20;1;0.05;1;0.05;1
2022;9;18;08:00;20;2;0.10;1;0.05;2
2022;9;18;13:00;20;1;0.05;2;0.10;0
2022;9;18;16:00;20;2;0.10;1;0.05;2
2022;9;18;17:00;20;1;0.05;1;0.05;1
2022;9;19;07:00;20;32;1.60;6;0.30;5
2022;9;19;08:00;20;70;3.50;8;0.40;8
2022;9;19;09:00;20;75;3.75;13;0.65;5
2022;9;19;10:00;20;82;4.10;13;0.65;6
2022;9;19;11:00;20;68;3.40;13;0.65;5
2022;9;19;12:00;20;67;3.35;13;0.65;5
2022;9;19;13:00;20;49;2.45;10;0.50;4
2022;9;19;14:00;20;66;3.30;8;0.40;8
2022;9;19;15:00;20;60;3.00;3;0.15;20
2022;9;19;16:00;20;53;2.65;3;0.15;17
2022;9;19;17:00;20;26;1.30;3;0.15;8
2022;9;19;18:00;20;18;0.90;3;0.15;6
2022;9;20;07:00;20;30;1.50;7;0.35;4
2022;9;20;08:00;20;37;1.85;8;0.40;4
2022;9;20;09:00;20;59;2.95;13;0.65;4
2022;9;20;10:00;20;69;3.45;13;0.65;5
2022;9;20;11:00;20;72;3.60;13;0.65;5
2022;9;20;12:00;20;32;1.60;13;0.65;2
2022;9;20;13:00;20;40;2.00;10;0.50;4
2022;9;20;14:00;20;36;1.80;8;0.40;4
2022;9;20;15:00;20;32;1.60;3;0.15;10
2022;9;20;16:00;20;46;2.30;3;0.15;15
2022;9;20;17:00;20;21;1.05;3;0.15;7
2022;9;20;18:00;20;14;0.70;3;0.15;4
2022;9;21;07:00;20;24;1.20;8;0.40;3
2022;9;21;08:00;20;50;2.50;9;0.45;5
2022;9;21;09:00;20;65;3.25;14;0.70;4
2022;9;21;10:00;20;57;2.85;14;0.70;4
2022;9;21;11:00;20;67;3.35;13;0.65;5
2022;9;21;12:00;20;36;1.80;13;0.65;2
2022;9;21;13:00;20;29;1.45;10;0.50;2
2022;9;21;14:00;20;28;1.40;8;0.40;3
2022;9;21;15:00;20;18;0.90;3;0.15;6
2022;9;21;16:00;20;27;1.35;3;0.15;9
2022;9;21;17:00;20;14;0.70;3;0.15;4
2022;9;21;18:00;20;6;0.30;3;0.15;2
2022;9;22;07:00;20;11;0.55;6;0.30;1
2022;9;22;08:00;20;34;1.70;8;0.40;4
2022;9;22;09:00;20;47;2.35;13;0.65;3
2022;9;22;10:00;20;48;2.40;13;0.65;3
2022;9;22;11:00;20;42;2.10;13;0.65;3
2022;9;22;12:00;20;26;1.30;13;0.65;2
2022;9;22;13:00;20;20;1.00;10;0.50;2
2022;9;22;14:00;20;31;1.55;8;0.40;3
2022;9;22;15:00;20;27;1.35;3;0.15;9
2022;9;22;16:00;20;26;1.30;3;0.15;8
2022;9;22;17:00;20;17;0.85;3;0.15;5
2022;9;22;18:00;20;9;0.45;3;0.15;3
2022;9;23;07:00;20;17;0.85;7;0.35;2
2022;9;23;08:00;20;48;2.40;8;0.40;6
2022;9;23;09:00;20;39;1.95;13;0.65;3
2022;9;23;10:00;20;45;2.25;13;0.65;3
2022;9;23;11:00;20;43;2.15;13;0.65;3
2022;9;23;12:00;20;29;1.45;13;0.65;2
2022;9;23;13:00;20;23;1.15;11;0.55;2
2022;9;23;14:00;20;21;1.05;9;0.45;2
2022;9;23;15:00;20;20;1.00;4;0.20;5
2022;9;23;16:00;20;20;1.00;3;0.15;6
2022;9;23;17:00;20;9;0.45;3;0.15;3
2022;9;23;18:00;20;1;0.05;3;0.15;0
2022;9;24;08:00;20;3;0.15;2;0.10;1
2022;9;24;09:00;20;2;0.10;2;0.10;1
2022;9;24;10:00;20;4;0.20;2;0.10;2
2022;9;24;11:00;20;3;0.15;2;0.10;1
2022;9;24;12:00;20;1;0.05;2;0.10;0
2022;9;24;13:00;20;2;0.10;2;0.10;1
2022;9;24;15:00;20;1;0.05;2;0.10;0
2022;9;24;17:00;20;1;0.05;1;0.05;1
2022;9;25;08:00;20;2;0.10;1;0.05;2
2022;9;25;11:00;20;1;0.05;1;0.05;1
2022;9;25;18:00;20;2;0.10;1;0.05;2
2022;9;26;07:00;20;27;1.35;5;0.25;5
2022;9;26;08:00;20;37;1.85;10;0.50;3
2022;9;26;09:00;20;53;2.65;13;0.65;4
2022;9;26;10:00;20;45;2.25;13;0.65;3
2022;9;26;11:00;20;42;2.10;13;0.65;3
2022;9;26;12:00;20;30;1.50;13;0.65;2
2022;9;26;13:00;20;34;1.70;11;0.55;3
2022;9;26;14:00;20;38;1.90;7;0.35;5
2022;9;26;15:00;20;29;1.45;3;0.15;9
2022;9;26;16:00;20;28;1.40;3;0.15;9
2022;9;26;17:00;20;33;1.65;3;0.15;11
2022;9;26;18:00;20;19;0.95;3;0.15;6
2022;9;26;19:00;20;1;0.05;3;0.15;0
2022;9;27;07:00;20;18;0.90;7;0.35;2
2022;9;27;08:00;20;45;2.25;8;0.40;5
2022;9;27;09:00;20;40;2.00;13;0.65;3
2022;9;27;10:00;20;57;2.85;13;0.65;4
2022;9;27;11:00;20;34;1.70;13;0.65;2
2022;9;27;12:00;20;31;1.55;13;0.65;2
2022;9;27;13:00;20;34;1.70;11;0.55;3
2022;9;27;14:00;20;34;1.70;9;0.45;3
2022;9;27;15:00;20;22;1.10;4;0.20;5
2022;9;27;16:00;20;34;1.70;4;0.20;8
2022;9;27;17:00;20;15;0.75;4;0.20;3
2022;9;27;18:00;20;7;0.35;4;0.20;1
2022;9;28;07:00;20;18;0.90;6;0.30;3
2022;9;28;08:00;20;32;1.60;9;0.45;3
2022;9;28;09:00;20;47;2.35;13;0.65;3
2022;9;28;10:00;20;50;2.50;13;0.65;3
2022;9;28;11:00;20;50;2.50;13;0.65;3
2022;9;28;12:00;20;25;1.25;13;0.65;1
2022;9;28;13:00;20;26;1.30;11;0.55;2
2022;9;28;14:00;20;27;1.35;9;0.45;3
2022;9;28;15:00;20;19;0.95;4;0.20;4
2022;9;28;16:00;20;19;0.95;4;0.20;4
2022;9;28;17:00;20;18;0.90;4;0.20;4
2022;9;28;18:00;20;7;0.35;4;0.20;1
2022;9;29;07:00;20;10;0.50;6;0.30;1
2022;9;29;08:00;20;40;2.00;9;0.45;4
2022;9;29;09:00;20;44;2.20;12;0.60;3
2022;9;29;10:00;20;50;2.50;13;0.65;3
2022;9;29;11:00;20;44;2.20;13;0.65;3
2022;9;29;12:00;20;37;1.85;13;0.65;2
2022;9;29;13:00;20;36;1.80;10;0.50;3
2022;9;29;14:00;20;23;1.15;7;0.35;3
2022;9;29;15:00;20;45;2.25;4;0.20;11
2022;9;29;16:00;20;32;1.60;4;0.20;8
2022;9;29;17:00;20;27;1.35;4;0.20;6
2022;9;29;18:00;20;7;0.35;4;0.20;1
2022;9;30;07:00;20;12;0.60;5;0.25;2
2022;9;30;08:00;20;32;1.60;8;0.40;4
2022;9;30;09:00;20;30;1.50;11;0.55;2
2022;9;30;10:00;20;24;1.20;11;0.55;2
2022;9;30;11:00;20;31;1.55;11;0.55;2
2022;9;30;12:00;20;25;1.25;10;0.50;2
2022;9;30;13:00;20;36;1.80;9;0.45;4
2022;9;30;14:00;20;15;0.75;8;0.40;1
2022;9;30;15:00;20;18;0.90;5;0.25;3
2022;9;30;16:00;20;12;0.60;5;0.25;2
2022;9;30;17:00;20;10;0.50;5;0.25;2
2022;9;30;18:00;20;3;0.15;4;0.20;0
2022;9;30;19:00;20;1;0.05;4;0.20;0
2022;10;1;10:00;18;1;0.06;1;0.06;1
2022;10;3;07:00;18;16;0.89;6;0.33;2
2022;10;3;08:00;18;48;2.67;7;0.39;6
2022;10;3;09:00;18;40;2.22;12;0.67;3
2022;10;3;10:00;18;40;2.22;12;0.67;3
2022;10;3;11:00;18;47;2.61;12;0.67;3
2022;10;3;12:00;18;33;1.83;12;0.67;2
2022;10;3;13:00;18;35;1.94;11;0.61;3
2022;10;3;14:00;18;31;1.72;9;0.50;3
2022;10;3;15:00;18;39;2.17;4;0.22;9
2022;10;3;16:00;18;23;1.28;4;0.22;5
2022;10;3;17:00;18;10;0.56;4;0.22;2
2022;10;3;18:00;18;4;0.22;4;0.22;1
2022;10;4;07:00;18;25;1.39;5;0.28;5
2022;10;4;08:00;18;43;2.39;8;0.44;5
2022;10;4;09:00;18;39;2.17;11;0.61;3
2022;10;4;10:00;18;59;3.28;11;0.61;5
2022;10;4;11:00;18;51;2.83;12;0.67;4
2022;10;4;12:00;18;45;2.50;12;0.67;3
2022;10;4;13:00;18;31;1.72;11;0.61;2
2022;10;4;14:00;18;33;1.83;9;0.50;3
2022;10;4;15:00;18;33;1.83;5;0.28;6
2022;10;4;16:00;18;24;1.33;4;0.22;6
2022;10;4;17:00;18;13;0.72;3;0.17;4
2022;10;4;18:00;18;8;0.44;3;0.17;2
2022;10;5;07:00;18;30;1.67;NULL;NULL;NULL
2022;10;5;08:00;18;65;3.61;NULL;NULL;NULL
2022;10;5;09:00;18;51;2.83;NULL;NULL;NULL
2022;10;5;10:00;18;6;0.33;NULL;NULL;NULL
2022;10;5;11:00;18;2;0.11;NULL;NULL;NULL
2022;10;5;21:00;18;1;0.06;NULL;NULL;NULL
2022;10;6;07:00;18;18;1.00;NULL;NULL;NULL
2022;10;6;08:00;18;11;0.61;NULL;NULL;NULL
2022;10;6;09:00;18;1;0.06;NULL;NULL;NULL
2022;10;6;17:00;18;3;0.17;NULL;NULL;NULL
2022;10;6;18:00;18;1;0.06;NULL;NULL;NULL
2022;10;7;07:00;18;11;0.61;5;0.28;2
2022;10;7;08:00;18;37;2.06;8;0.44;4
2022;10;7;09:00;18;22;1.22;11;0.61;2
2022;10;7;10:00;18;12;0.67;10;0.56;1
2022;10;7;11:00;18;17;0.94;10;0.56;1
2022;10;7;12:00;18;9;0.50;10;0.56;0
2022;10;7;13:00;18;18;1.00;10;0.56;1
2022;10;7;14:00;18;14;0.78;7;0.39;2
2022;10;7;15:00;18;8;0.44;4;0.22;2
2022;10;7;16:00;18;19;1.06;4;0.22;4
2022;10;7;17:00;18;21;1.17;4;0.22;5
2022;10;7;18:00;18;6;0.33;4;0.22;1
2022;10;8;11:00;18;2;0.11;0;0.00;2
2022;10;9;10:00;18;1;0.06;1;0.06;1
2022;10;9;11:00;18;1;0.06;1;0.06;1
2022;10;10;07:00;18;29;1.61;NULL;NULL;NULL
2022;10;10;08:00;18;55;3.06;NULL;NULL;NULL
2022;10;10;09:00;18;9;0.50;NULL;NULL;NULL
2022;10;10;10:00;18;1;0.06;NULL;NULL;NULL
2022;10;11;07:00;18;28;1.56;NULL;NULL;NULL
2022;10;11;08:00;18;50;2.78;NULL;NULL;NULL
2022;10;11;09:00;18;22;1.22;NULL;NULL;NULL
2022;10;11;10:00;18;2;0.11;NULL;NULL;NULL
2022;10;12;10:00;18;1;0.06;1;0.06;1
2022;10;12;15:00;18;1;0.06;1;0.06;1
2022;10;12;16:00;18;2;0.11;0;0.00;2
2022;10;13;07:00;18;28;1.56;5;0.28;5
2022;10;13;08:00;18;44;2.44;6;0.33;7
2022;10;13;09:00;18;67;3.72;9;0.50;7
2022;10;13;10:00;18;90;5.00;10;0.56;9
2022;10;13;11:00;18;78;4.33;11;0.61;7
2022;10;13;12:00;18;50;2.78;11;0.61;4
2022;10;13;13:00;18;65;3.61;10;0.56;6
2022;10;13;14:00;18;50;2.78;8;0.44;6
2022;10;13;15:00;18;26;1.44;4;0.22;6
2022;10;13;16:00;18;28;1.56;4;0.22;7
2022;10;13;17:00;18;21;1.17;4;0.22;5
2022;10;13;18:00;18;8;0.44;4;0.22;2
2022;10;14;07:00;18;10;0.56;4;0.22;2
2022;10;14;08:00;18;13;0.72;5;0.28;2
2022;10;14;09:00;18;50;2.78;9;0.50;5
2022;10;14;10:00;18;52;2.89;9;0.50;5
2022;10;14;11:00;18;40;2.22;10;0.56;4
2022;10;14;12:00;18;39;2.17;10;0.56;3
2022;10;14;13:00;18;27;1.50;8;0.44;3
2022;10;14;14:00;18;25;1.39;8;0.44;3
2022;10;14;15:00;18;24;1.33;5;0.28;4
2022;10;14;16:00;18;20;1.11;5;0.28;4
2022;10;14;17:00;18;20;1.11;5;0.28;4
2022;10;14;18:00;18;3;0.17;4;0.22;0
2022;10;15;13:00;18;1;0.06;2;0.11;0
2022;10;15;14:00;18;2;0.11;2;0.11;1
2022;10;15;15:00;18;2;0.11;2;0.11;1
2022;10;16;10:00;18;2;0.11;1;0.06;2
2022;10;16;13:00;18;1;0.06;1;0.06;1
2022;10;16;15:00;18;2;0.11;0;0.00;2
2022;10;17;07:00;18;23;1.28;5;0.28;4
2022;10;17;08:00;18;36;2.00;7;0.39;5
2022;10;17;09:00;18;39;2.17;12;0.67;3
2022;10;17;10:00;18;56;3.11;12;0.67;4
2022;10;17;11:00;18;49;2.72;12;0.67;4
2022;10;17;12:00;18;26;1.44;12;0.67;2
2022;10;17;13:00;18;20;1.11;10;0.56;2
2022;10;17;14:00;18;22;1.22;9;0.50;2
2022;10;17;15:00;18;13;0.72;4;0.22;3
2022;10;17;16:00;18;8;0.44;4;0.22;2
2022;10;17;17:00;18;4;0.22;4;0.22;1
2022;10;18;07:00;18;6;0.33;5;0.28;1
2022;10;18;08:00;18;14;0.78;7;0.39;2
2022;10;18;09:00;18;46;2.56;12;0.67;3
2022;10;18;10:00;18;73;4.06;12;0.67;6
2022;10;18;11:00;18;69;3.83;12;0.67;5
2022;10;18;12:00;18;33;1.83;12;0.67;2
2022;10;18;13:00;18;29;1.61;9;0.50;3
2022;10;18;14:00;18;44;2.44;7;0.39;6
2022;10;18;15:00;18;25;1.39;4;0.22;6
2022;10;18;16:00;18;18;1.00;4;0.22;4
2022;10;18;17:00;18;21;1.17;4;0.22;5
2022;10;18;18:00;18;5;0.28;4;0.22;1
2022;10;19;07:00;18;12;0.67;5;0.28;2
2022;10;19;08:00;18;27;1.50;7;0.39;3
2022;10;19;09:00;18;43;2.39;10;0.56;4
2022;10;19;10:00;18;51;2.83;10;0.56;5
2022;10;19;11:00;18;50;2.78;10;0.56;5
2022;10;19;12:00;18;39;2.17;9;0.50;4
2022;10;19;13:00;18;31;1.72;9;0.50;3
2022;10;19;14:00;18;33;1.83;7;0.39;4
2022;10;19;15:00;18;33;1.83;4;0.22;8
2022;10;19;16:00;18;18;1.00;4;0.22;4
2022;10;19;17:00;18;11;0.61;4;0.22;2
2022;10;19;18:00;18;3;0.17;4;0.22;0
2022;10;20;07:00;18;10;0.56;7;0.39;1
2022;10;20;08:00;18;28;1.56;9;0.50;3
2022;10;20;09:00;18;27;1.50;12;0.67;2
2022;10;20;10:00;18;42;2.33;12;0.67;3
